frequency_GHz,gain_dB,frequency_GHz,gain_dB,frequency_GHz,gain_dB
,,,,13.004,18.49857742
,,,,13.005,18.4887303
,,,,13.006,18.47896653
,,,,13.007,18.46930033
,,,,13.008,18.45971745
,,,,13.009,18.45023075
,,,,13.01,18.44085498
,,,,13.011,18.43160963
,,,,13.012,18.42245483
,,,,13.013,18.41341531
,,,,13.014,18.40449986
,,,,13.015,18.39570228
,,,,13.016,18.38702285
,,,,13.017,18.37846329
,,,,13.018,18.37004616
,,,,13.019,18.36174563
,,,,13.02,18.35355733
,,,,13.021,18.34549106
,,,,13.022,18.3375508
,,,,13.023,18.32971783
,,,,13.024,18.32200105
,,,,13.025,18.31439862
,,,,13.026,18.30692967
,,,,13.027,18.29955556
,,,,13.028,18.29228993
,,,,13.029,18.28513806
,,,,13.03,18.27810259
,,,,13.031,18.27116441
,,,,13.032,18.26433924
,,,,13.033,18.25762847
,,,,13.034,18.251048
,,,,13.035,18.24456666
,,,,13.036,18.23820442
,,,,13.037,18.23196916
,,,,13.038,18.22586415
,,,,13.039,18.21987209
,,,,13.04,18.21401607
,,,,13.041,18.20829924
,,,,13.042,18.20273502
,,,,13.043,18.19730016
,,,,13.044,18.19201497
,,,,13.045,18.18688799
,,,,13.046,18.18192359
,,,,13.047,18.17709873
,,,,13.048,18.17244341
,,,,13.049,18.16795822
,,,,13.05,18.16365307
,,,,13.051,18.15950905
,,,,13.052,18.15554195
,,,,13.053,18.15175842
,,,,13.054,18.14816537
,,,,13.055,18.14472675
,,,,13.056,18.14147962
,,,,13.057,18.13842088
,,,,13.058,18.13555497
,,,,13.059,18.13286848
,,,,13.06,18.13036778
,,,,13.061,18.12805801
,,,,13.062,18.1259475
,,,,13.063,18.12399389
,,,,13.064,18.12222903
,,,,13.065,18.12065382
,,,,13.066,18.11926474
,,,,13.067,18.11805702
,,,,13.068,18.11702402
,,,,13.069,18.11617133
,,,,13.07,18.11550264
,,,,13.071,18.11499381
,,,,13.072,18.11463943
,,,,13.073,18.11446439
,,,,13.074,18.11445652
,,,,13.075,18.1146143
,,,,13.076,18.11492684
,,,,13.077,18.11539676
,,,,13.078,18.11602521
,,,,13.079,18.11681198
,,,,13.08,18.11770887
,,,,13.081,18.11876796
,,,,13.082,18.11997624
,,,,13.083,18.12132794
,,,,13.084,18.12282197
,,,,13.085,18.1244511
,,,,13.086,18.1262195
,,,,13.087,18.12813056
,,,,13.088,18.13016176
,,,,13.089,18.13230929
,,,,13.09,18.13460852
,,,,13.091,18.13704256
,,,,13.092,18.13961117
,,,,13.093,18.14231317
,,,,13.094,18.14514399
,,,,13.095,18.14810848
,,,,13.096,18.1512087
,,,,13.097,18.15440535
,,,,13.098,18.15773891
,,,,13.099,18.16120956
,,,,13.1,18.16480412
,,,,13.101,18.16852395
,,,,13.102,18.17236327
,,,,13.103,18.17631408
,,,,13.104,18.18037836
,,,,13.105,18.18454619
,,,,13.106,18.18877993
,,,,13.107,18.19314452
,,,,13.108,18.19760424
,,,,13.109,18.20214793
,,,,13.11,18.20677196
,,,,13.111,18.21146711
,,,,13.112,18.21622758
,,,,13.113,18.22104922
,,,,13.114,18.22592146
,,,,13.115,18.23080039
,,,,13.116,18.23574259
,,,,13.117,18.24071924
,,,,13.118,18.24571571
,,,,13.119,18.25072819
,,,,13.12,18.25574274
,,,,13.121,18.26075195
,,,,13.122,18.26575187
,,,,13.123,18.27072988
,,,,13.124,18.27564923
,,,,13.125,18.2805641
,,,,13.126,18.28544156
,,,,13.127,18.29026755
,,,,13.128,18.2950386
,,,,13.129,18.29974267
,,,,13.13,18.3043716
,,,,13.131,18.3089233
,,,,13.132,18.31338861
,,,,13.133,18.31773089
,,,,13.134,18.32199213
,,,,13.135,18.32616025
,,,,13.136,18.33021414
,,,,13.137,18.3341508
,,,,13.138,18.33796403
,,,,13.139,18.34164041
,,,,13.14,18.34518311
,,,,13.141,18.34858586
,,,,13.142,18.35182573
,,,,13.143,18.35491308
,,,,13.144,18.35787201
,,,,13.145,18.36067134
,,,,13.146,18.36330955
,,,,13.147,18.36578809
,,,,13.148,18.36809244
,,,,13.149,18.37022952
,,,,13.15,18.37219907
,,,,13.151,18.37399354
,,,,13.152,18.37559665
,,,,13.153,18.37706346
,,,,13.154,18.37836477
,,,,13.155,18.37949922
,,,,13.156,18.38047455
,,,,13.157,18.38129075
,,,,13.158,18.38194926
,,,,13.159,18.38246442
,,,,13.16,18.382841
,,,,13.161,18.38307354
,,,,13.162,18.38319134
,,,,13.163,18.38322278
,,,,13.164,18.38315574
,,,,13.165,18.38300775
,,,,13.166,18.38279917
,,,,13.167,18.38253683
,,,,13.168,18.38224733
,,,,13.169,18.38195441
,,,,13.17,18.38167718
,,,,13.171,18.38142703
,,,,13.172,18.38127058
,,,,13.173,18.38122118
,,,,13.174,18.38130007
,,,,13.175,18.38154428
,,,,13.176,18.38199133
,,,,13.177,18.38266912
,,,,13.178,18.38362538
,,,,13.179,18.38490057
,,,,13.18,18.38653057
,,,,13.181,18.38855176
,,,,13.182,18.39106663
,,,,13.183,18.39408193
,,,,13.184,18.3976462
,,,,13.185,18.40181896
,,,,13.186,18.40665438
,,,,13.187,18.41218677
,,,,13.188,18.41849922
,,,,13.189,18.42565059
,,,,13.19,18.43369954
,,,,13.191,18.44269504
,,,,13.192,18.45274284
,,,,13.193,18.46390579
,,,,13.194,18.4762482
,,,,13.195,18.48984779
,,,,13.196,18.50477318
,,,,13.197,18.52106041
,,,,13.198,18.53877048
,,,,13.199,18.55789104
,,,,13.2,18.57832467
,,,,13.201,18.5997907
,,,,13.202,18.62177638
,,,,13.203,18.64332581
,,,,13.204,18.66255888
,,,,13.205,18.67611858
,,,,13.206,18.67801557
,,,,13.207,18.65781511
,,,,13.208,18.59792343
,,,,13.209,18.47123833
,,,,13.21,18.24417731
,,,,13.211,17.89666827
,,,,13.212,17.46388844
,,,,13.213,17.05690338
,,,,13.214,16.79254986
,,,,13.215,16.69915126
,,,,13.216,16.72688737
,,,,13.217,16.81377582
,,,,13.218,16.91916675
,,,,13.219,17.02307854
,,,,13.22,17.11745588
,,,,13.221,17.20010707
,,,,13.222,17.27135407
,,,,13.223,17.33241745
,,,,13.224,17.38462178
,,,,13.225,17.42928774
,,,,13.226,17.46758943
,,,,13.227,17.50053938
,,,,13.228,17.52878323
,,,,13.229,17.55308897
,,,,13.23,17.57403935
,,,,13.231,17.59208788
,,,,13.232,17.60761472
,,,,13.233,17.62096137
,,,,13.234,17.63238954
,,,,13.235,17.64212808
,,,,13.236,17.65038202
,,,,13.237,17.65734609
,,,,13.238,17.66312771
,,,,13.239,17.66781435
,,,,13.24,17.67158097
,,,,13.241,17.67452032
,,,,13.242,17.6767137
,,,,13.243,17.67824102
,,,,13.244,17.67917389
,,,,13.245,17.67956439
,,,,13.246,17.6794712
,,,,13.247,17.6789517
,,,,13.248,17.67806551
,,,,13.249,17.67678471
,,,,13.25,17.67518142
,,,,13.251,17.67331148
,,,,13.252,17.67119848
,,,,13.253,17.66886818
,,,,13.254,17.66635338
,,,,13.255,17.66367261
,,,,13.256,17.66084574
,,,,13.257,17.6578981
,,,,13.258,17.6548565
,,,,13.259,17.65173467
,,,,13.26,17.64849663
,,,,13.261,17.64521641
,,,,13.262,17.64190756
,,,,13.263,17.63857686
,,,,13.264,17.63523653
,,,,13.265,17.63190306
,,,,13.266,17.62857961
,,,,13.267,17.62527899
,,,,13.268,17.62201494
,,,,13.269,17.61880218
,,,,13.27,17.61563811
,,,,13.271,17.61249679
,,,,13.272,17.60944059
,,,,13.273,17.60646939
,,,,13.274,17.60358424
,,,,13.275,17.60079177
,,,,13.276,17.59809978
,,,,13.277,17.59550865
,,,,13.278,17.59302741
,,,,13.279,17.59066379
,,,,13.28,17.58842572
,,,,13.281,17.58630876
,,,,13.282,17.58429101
,,,,13.283,17.58242373
,,,,13.284,17.580703
,,,,13.285,17.57912648
,,,,13.286,17.57769685
,,,,13.287,17.57641569
,,,,13.288,17.57528609
,,,,13.289,17.5743135
,,,,13.29,17.57350029
,,,,13.291,17.57284967
,,,,13.292,17.5723602
,,,,13.293,17.57201112
,,,,13.294,17.57183541
,,,,13.295,17.57183343
,,,,13.296,17.57199831
,,,,13.297,17.57232782
,,,,13.298,17.57281589
,,,,13.299,17.57347207
,,,,13.3,17.57429906
,,,,13.301,17.57528756
,,,,13.302,17.57643612
,,,,13.303,17.57774262
,,,,13.304,17.57919503
,,,,13.305,17.58079609
,,,,13.306,17.58255225
,,,,13.307,17.58445068
,,,,13.308,17.58647453
,,,,13.309,17.5885691
,,,,13.31,17.59077287
,,,,13.311,17.5932818
,,,,13.312,17.59588918
,,,,13.313,17.59857919
,,,,13.314,17.60134255
,,,,13.315,17.60413094
,,,,13.316,17.6071309
,,,,13.317,17.61034358
,,,,13.318,17.61359256
,,,,13.319,17.61690529
,,,,13.32,17.62029533
,,,,13.321,17.62377194
,,,,13.322,17.6273223
,,,,13.323,17.63092984
,,,,13.324,17.634606
,,,,13.325,17.63834693
,,,,13.326,17.64214319
,,,,13.327,17.64597334
,,,,13.328,17.64987188
,,,,13.329,17.65384391
,,,,13.33,17.65785645
,,,,13.331,17.66190654
,,,,13.332,17.66599261
,,,,13.333,17.67011178
,,,,13.334,17.67425621
,,,,13.335,17.67842525
,,,,13.336,17.68261595
,,,,13.337,17.68682301
,,,,13.338,17.6910378
,,,,13.339,17.69524501
,,,,13.34,17.69947407
,,,,13.341,17.70371664
,,,,13.342,17.70795146
,,,,13.343,17.71217516
,,,,13.344,17.71638414
,,,,13.345,17.72057378
,,,,13.346,17.7247425
,,,,13.347,17.72888486
,,,,13.348,17.7329949
,,,,13.349,17.73706729
,,,,13.35,17.7410938
,,,,13.351,17.74506267
,,,,13.352,17.74899641
,,,,13.353,17.7528837
,,,,13.354,17.75670617
,,,,13.355,17.76046001
,,,,13.356,17.76414041
,,,,13.357,17.76774291
,,,,13.358,17.77127057
,,,,13.359,17.77471161
,,,,13.36,17.77805858
,,,,13.361,17.78130694
,,,,13.362,17.78444963
,,,,13.363,17.78747716
,,,,13.364,17.79040243
,,,,13.365,17.79321826
,,,,13.366,17.79590618
,,,,13.367,17.7984621
,,,,13.368,17.80088097
,,,,13.369,17.80315868
,,,,13.37,17.80530207
,,,,13.371,17.80729481
,,,,13.372,17.80912675
,,,,13.373,17.81079608
,,,,13.374,17.8122978
,,,,13.375,17.81362487
,,,,13.376,17.81477995
,,,,13.377,17.8157651
,,,,13.378,17.81656308
,,,,13.379,17.81717037
,,,,13.38,17.81758394
,,,,13.381,17.81780151
,,,,13.382,17.81783235
,,,,13.383,17.81766622
,,,,13.384,17.81728546
,,,,13.385,17.81669557
,,,,13.386,17.81589624
,,,,13.387,17.81488476
,,,,13.388,17.81365938
,,,,13.389,17.81222722
,,,,13.39,17.81058081
,,,,13.391,17.80871589
,,,,13.392,17.80663256
,,,,13.393,17.80433111
,,,,13.394,17.8018185
,,,,13.395,17.79910178
,,,,13.396,17.79615064
,,,,13.397,17.79297395
,,,,13.398,17.78957818
,,,,13.399,17.78596353
,,,,13.4,17.78212904
,,,,13.401,17.77807642
,,,,13.402,17.77381102
,,,,13.403,17.76932785
,,,,13.404,17.7646271
,,,,13.405,17.75971062
,,,,13.406,17.75458249
,,,,13.407,17.74925558
,,,,13.408,17.74371569
,,,,13.409,17.73794526
,,,,13.41,17.73196504
,,,,13.411,17.72577926
,,,,13.412,17.71938872
,,,,13.413,17.71279376
,,,,13.414,17.70599799
,,,,13.415,17.69900814
,,,,13.416,17.69182204
,,,,13.417,17.68444208
,,,,13.418,17.67687268
,,,,13.419,17.6691217
,,,,13.42,17.66120041
,,,,13.421,17.65308074
,,,,13.422,17.64476856
,,,,13.423,17.63628732
,,,,13.424,17.62764027
,,,,13.425,17.61882999
,,,,13.426,17.60985939
,,,,13.427,17.60073467
,,,,13.428,17.59146605
,,,,13.429,17.58205516
,,,,13.43,17.57250795
,,,,13.431,17.56283293
,,,,13.432,17.55304147
,,,,13.433,17.54314204
,,,,13.434,17.5331085
,,,,13.435,17.52296737
,,,,13.436,17.51274483
,,,,13.437,17.50244549
,,,,13.438,17.4920763
,,,,13.439,17.48164518
,,,,13.44,17.4711614
,,,,13.441,17.46064266
,,,,13.442,17.45009715
,,,,13.443,17.43953373
,,,,13.444,17.42896433
,,,,13.445,17.41840123
,,,,13.446,17.40785071
,,,,13.447,17.39729963
,,,,13.448,17.38678298
,,,,13.449,17.37632071
,,,,13.45,17.36591169
,,,,13.451,17.35555942
,,,,13.452,17.34526575
,,,,13.453,17.33503014
,,,,13.454,17.32488244
,,,,13.455,17.31482483
,,,,13.456,17.30484086
,,,,13.457,17.29492993
,,,,13.458,17.28508756
,,,,13.459,17.27530523
,,,,13.46,17.26564143
,,,,13.461,17.25615891
,,,,13.462,17.24671952
,,,,13.463,17.23733037
,,,,13.464,17.22801317
,,,,13.465,17.21878315
,,,,13.466,17.20968293
,,,,13.467,17.20071857
,,,,13.468,17.19170493
,,,,13.469,17.18272963
,,,,13.47,17.1738457
,,,,13.471,17.16505188
,,,,13.472,17.15634747
,,,,13.473,17.14772651
,,,,13.474,17.13914205
,,,,13.475,17.13062598
,,,,13.476,17.12221442
,,,,13.477,17.11389508
,,,,13.478,17.10566416
,,,,13.479,17.09752311
,,,,13.48,17.08947302
,,,,13.481,17.08150548
,,,,13.482,17.07363025
,,,,13.483,17.06585729
,,,,13.484,17.05818753
,,,,13.485,17.05062349
,,,,13.486,17.04316787
,,,,13.487,17.03581391
,,,,13.488,17.02855245
,,,,13.489,17.02141926
,,,,13.49,17.01441576
,,,,13.491,17.00753766
,,,,13.492,17.00078671
,,,,13.493,16.99416525
,,,,13.494,16.98767189
,,,,13.495,16.98131253
,,,,13.496,16.97510355
,,,,13.497,16.96904309
,,,,13.498,16.96313273
,,,,13.499,16.95737672
,,,,13.5,16.95177853
,,,,13.501,16.94633462
,,,,13.502,16.94104756
,,,,13.503,16.93594404
,,,,13.504,16.93102275
,,,,13.505,16.92628333
,,,,13.506,16.92172939
,,,,13.507,16.91736396
,,,,13.508,16.91318819
,,,,13.509,16.90921682
,,,,13.51,16.90546085
,,,,13.511,16.90191399
,,,,13.512,16.89857901
,,,,13.513,16.89546004
,,,,13.514,16.8925596
,,,,13.515,16.88987507
,,,,13.516,16.88740594
,,,,13.517,16.88516935
,,,,13.518,16.88316113
,,,,13.519,16.88137575
,,,,13.52,16.87981025
,,,,13.521,16.87846054
,,,,13.522,16.87732129
,,,,13.523,16.87639813
,,,,13.524,16.87569098
,,,,13.525,16.87518118
,,,,13.526,16.87486222
,,,,13.527,16.87472887
,,,,13.528,16.87477438
,,,,13.529,16.87498914
,,,,13.53,16.87536151
,,,,13.531,16.87589567
,,,,13.532,16.87658585
,,,,13.533,16.87741964
,,,,13.534,16.87838887
,,,,13.535,16.87948612
,,,,13.536,16.880704
,,,,13.537,16.8820426
,,,,13.538,16.88350667
,,,,13.539,16.88507604
,,,,13.54,16.8867434
,,,,13.541,16.88850666
,,,,13.542,16.89036234
,,,,13.543,16.89230566
,,,,13.544,16.89432923
,,,,13.545,16.89643233
,,,,13.546,16.8986194
,,,,13.547,16.90088197
,,,,13.548,16.9032143
,,,,13.549,16.90561238
,,,,13.55,16.90807211
,,,,13.551,16.91059195
,,,,13.552,16.91318142
,,,,13.553,16.9158301
,,,,13.554,16.9185222
,,,,13.555,16.92125817
,,,,13.556,16.92403681
,,,,13.557,16.92685505
,,,,13.558,16.92970825
,,,,13.559,16.93259048
,,,,13.56,16.93550361
,,,,13.561,16.93844592
,,,,13.562,16.94140971
,,,,13.563,16.94439001
,,,,13.564,16.94738241
,,,,13.565,16.95038304
,,,,13.566,16.95339392
,,,,13.567,16.95642112
,,,,13.568,16.95944048
,,,,13.569,16.96244419
,,,,13.57,16.96543401
,,,,13.571,16.96840746
,,,,13.572,16.97136036
,,,,13.573,16.97428736
,,,,13.574,16.97718237
,,,,13.575,16.98004544
,,,,13.576,16.98287318
,,,,13.577,16.98565855
,,,,13.578,16.98839646
,,,,13.579,16.9910825
,,,,13.58,16.99371372
,,,,13.581,16.99629382
,,,,13.582,16.99882207
,,,,13.583,17.00127011
,,,,13.584,17.00363701
,,,,13.585,17.00592568
,,,,13.586,17.00813325
,,,,13.587,17.01025539
,,,,13.588,17.01228697
,,,,13.589,17.01422163
,,,,13.59,17.01605759
,,,,13.591,17.01779304
,,,,13.592,17.01942154
,,,,13.593,17.02093798
,,,,13.594,17.02233822
,,,,13.595,17.02361973
,,,,13.596,17.02478501
,,,,13.597,17.02583026
,,,,13.598,17.02672638
,,,,13.599,17.02747543
,,,,13.6,17.02808217
,,,,13.601,17.02854343
,,,,13.602,17.02885471
,,,,13.603,17.02901131
,,,,13.604,17.02900718
,,,,13.605,17.0288381
,,,,13.606,17.028505
,,,,13.607,17.02800341
,,,,13.608,17.02732869
,,,,13.609,17.0264777
,,,,13.61,17.02544878
,,,,13.611,17.02424341
,,,,13.612,17.02286043
,,,,13.613,17.02127449
,,,,13.614,17.01948556
,,,,13.615,17.01750456
,,,,13.616,17.01533034
,,,,13.617,17.01295999
,,,,13.618,17.01039099
,,,,13.619,17.00762028
,,,,13.62,17.00464368
,,,,13.621,17.00146363
,,,,13.622,16.99808171
,,,,13.623,16.99449514
,,,,13.624,16.99070273
,,,,13.625,16.98670461
,,,,13.626,16.98250237
,,,,13.627,16.97809855
,,,,13.628,16.97348436
,,,,13.629,16.96865051
,,,,13.63,16.963611
,,,,13.631,16.95837045
,,,,13.632,16.9529293
,,,,13.633,16.94728866
,,,,13.634,16.94144951
,,,,13.635,16.9354086
,,,,13.636,16.92916282
,,,,13.637,16.92273226
,,,,13.638,16.91612317
,,,,13.639,16.90933413
,,,,13.64,16.90236845
,,,,13.641,16.89523175
,,,,13.642,16.88793023
,,,,13.643,16.88046335
,,,,13.644,16.8728202
,,,,13.645,16.8650262
,,,,13.646,16.85710165
,,,,13.647,16.84904863
,,,,13.648,16.84087197
,,,,13.649,16.83257882
,,,,13.65,16.8241765
,,,,13.651,16.81566925
,,,,13.652,16.807063
,,,,13.653,16.79837718
,,,,13.654,16.78961995
,,,,13.655,16.78079542
,,,,13.656,16.77190977
,,,,13.657,16.76296957
,,,,13.658,16.75398016
,,,,13.659,16.74494054
,,,,13.66,16.73584465
,,,,13.661,16.72671119
,,,,13.662,16.71754915
,,,,13.663,16.70835476
,,,,13.664,16.69912613
,,,,13.665,16.68986213
,,,,13.666,16.68056052
,,,,13.667,16.67121541
,,,,13.668,16.66182485
,,,,13.669,16.65240143
,,,,13.67,16.64294151
,,,,13.671,16.63343833
,,,,13.672,16.62388951
,,,,13.673,16.614294
,,,,13.674,16.60465064
,,,,13.675,16.59495541
,,,,13.676,16.58520219
,,,,13.677,16.57540282
,,,,13.678,16.56556425
,,,,13.679,16.555683
,,,,13.68,16.54575874
,,,,13.681,16.53579291
,,,,13.682,16.52578676
,,,,13.683,16.51573932
,,,,13.684,16.50565279
,,,,13.685,16.49554718
,,,,13.686,16.48542596
,,,,13.687,16.47528466
,,,,13.688,16.46512602
,,,,13.689,16.4549547
,,,,13.69,16.44477519
,,,,13.691,16.43459058
,,,,13.692,16.42440173
,,,,13.693,16.41421828
,,,,13.694,16.40405266
,,,,13.695,16.39390567
,,,,13.696,16.38377962
,,,,13.697,16.37367861
,,,,13.698,16.36360654
,,,,13.699,16.35356573
,,,,13.7,16.34355862
,,,,13.701,16.3336033
,,,,13.702,16.32371354
,,,,13.703,16.31388124
,,,,13.704,16.30410788
,,,,13.705,16.29439952
,,,,13.706,16.28476226
,,,,13.707,16.27520159
,,,,13.708,16.26572186
,,,,13.709,16.25632845
,,,,13.71,16.24703324
,,,,13.711,16.23784257
,,,,13.712,16.22875977
,,,,13.713,16.21979028
,,,,13.714,16.21093998
,,,,13.715,16.20221407
,,,,13.716,16.1936169
,,,,13.717,16.18515905
,,,,13.718,16.17686493
,,,,13.719,16.16873296
,,,,13.72,16.16075648
,,,,13.721,16.1529417
,,,,13.722,16.14529568
,,,,13.723,16.13782402
,,,,13.724,16.13053091
,,,,13.725,16.12341899
,,,,13.726,16.11649116
,,,,13.727,16.10975237
,,,,13.728,16.10320278
,,,,13.729,16.09684073
,,,,13.73,16.09066467
,,,,13.731,16.08467218
,,,,13.732,16.07885963
,,,,13.733,16.0732234
,,,,13.734,16.06776835
,,,,13.735,16.06250416
,,,,13.736,16.05740929
,,,,13.737,16.05246957
,,,,13.738,16.04768355
,,,,13.739,16.04304892
,,,,13.74,16.03856199
,,,,13.741,16.03421848
,,,,13.742,16.03001367
,,,,13.743,16.02594328
,,,,13.744,16.02200538
,,,,13.745,16.01819662
,,,,13.746,16.0145127
,,,,13.747,16.01095011
,,,,13.748,16.00750569
,,,,13.749,16.00417648
,,,,13.75,16.00096104
,,,,13.751,15.99786569
,,,,13.752,15.99489909
,,,,13.753,15.99204019
,,,,13.754,15.98927818
,,,,13.755,15.98661704
,,,,13.756,15.98405842
,,,,13.757,15.98160177
,,,,13.758,15.97924571
,,,,13.759,15.9769884
,,,,13.76,15.97482796
,,,,13.761,15.97276384
,,,,13.762,15.97079468
,,,,13.763,15.96891765
,,,,13.764,15.9671304
,,,,13.765,15.96543074
,,,,13.766,15.96381665
,,,,13.767,15.96228723
,,,,13.768,15.96084629
,,,,13.769,15.9595002
,,,,13.77,15.95822944
,,,,13.771,15.95701802
,,,,13.772,15.95587189
,,,,13.773,15.95479319
,,,,13.774,15.95378018
,,,,13.775,15.95282998
,,,,13.776,15.9519394
,,,,13.777,15.95110497
,,,,13.778,15.95032309
,,,,13.779,15.94959098
,,,,13.78,15.94890569
,,,,13.781,15.94826369
,,,,13.782,15.94766156
,,,,13.783,15.94709625
,,,,13.784,15.94656544
,,,,13.785,15.94606922
,,,,13.786,15.94561154
,,,,13.787,15.94518441
,,,,13.788,15.94476263
,,,,13.789,15.9443485
,,,,13.79,15.94394883
,,,,13.791,15.94356308
,,,,13.792,15.94318861
,,,,13.793,15.94282263
,,,,13.794,15.9424626
,,,,13.795,15.94210601
,,,,13.796,15.94174914
,,,,13.797,15.94138838
,,,,13.798,15.94102211
,,,,13.799,15.94064811
,,,,13.8,15.94026369
,,,,13.801,15.93986631
,,,,13.802,15.93945419
,,,,13.803,15.93902745
,,,,13.804,15.93858564
,,,,13.805,15.93811099
,,,,13.806,15.93758614
,,,,13.807,15.93702079
,,,,13.808,15.93641798
,,,,13.809,15.93577366
,,,,13.81,15.93508284
,,,,13.811,15.93434089
,,,,13.812,15.93354372
,,,,13.813,15.93268688
,,,,13.814,15.93176237
,,,,13.815,15.93076369
,,,,13.816,15.9296901
,,,,13.817,15.9285387
,,,,13.818,15.92730533
,,,,13.819,15.92598615
,,,,13.82,15.92457821
,,,,13.821,15.92307964
,,,,13.822,15.9214863
,,,,13.823,15.91978013
,,,,13.824,15.91795018
,,,,13.825,15.91600942
,,,,13.826,15.91396014
,,,,13.827,15.91179794
,,,,13.828,15.90951878
,,,,13.829,15.90711974
,,,,13.83,15.90459873
,,,,13.831,15.90195293
,,,,13.832,15.89917426
,,,,13.833,15.89625793
,,,,13.834,15.8932109
,,,,13.835,15.89003506
,,,,13.836,15.88672906
,,,,13.837,15.88329244
,,,,13.838,15.87972596
,,,,13.839,15.87603135
,,,,13.84,15.8722089
,,,,13.841,15.86824926
,,,,13.842,15.86414595
,,,,13.843,15.8599197
,,,,13.844,15.85558185
,,,,13.845,15.85113386
,,,,13.846,15.84657829
,,,,13.847,15.8419196
,,,,13.848,15.83716329
,,,,13.849,15.83231453
,,,,13.85,15.82737573
,,,,13.851,15.82235184
,,,,13.852,15.81725921
,,,,13.853,15.81210794
,,,,13.854,15.80690263
,,,,13.855,15.80164874
,,,,13.856,15.79635215
,,,,13.857,15.7910182
,,,,13.858,15.78565032
,,,,13.859,15.78024744
,,,,13.86,15.77480723
,,,,13.861,15.76934174
,,,,13.862,15.76385785
,,,,13.863,15.75834955
,,,,13.864,15.75281072
,,,,13.865,15.74723603
,,,,13.866,15.74161962
,,,,13.867,15.73595425
,,,,13.868,15.73022968
,,,,13.869,15.72443206
,,,,13.87,15.71855795
,,,,13.871,15.71261168
,,,,13.872,15.70658363
,,,,13.873,15.70046228
,,,,13.874,15.69423925
,,,,13.875,15.68790795
,,,,13.876,15.6814627
,,,,13.877,15.67489788
,,,,13.878,15.66820741
,,,,13.879,15.66138968
,,,,13.88,15.65445126
,,,,13.881,15.64739173
,,,,13.882,15.64020762
,,,,13.883,15.63289849
,,,,13.884,15.62546561
,,,,13.885,15.61791085
,,,,13.886,15.61023564
,,,,13.887,15.6024397
,,,,13.888,15.59452381
,,,,13.889,15.58650344
,,,,13.89,15.57839227
,,,,13.891,15.57018777
,,,,13.892,15.56189001
,,,,13.893,15.55350302
,,,,13.894,15.54503194
,,,,13.895,15.53648197
,,,,13.896,15.527858
,,,,13.897,15.51916461
,,,,13.898,15.51040836
,,,,13.899,15.50159857
